CustomerID,Country,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,rfm_segment
15624,United Kingdom,2011-08-15 11:38:00,4,588.13,137,2,4,3,9,At Risk
15625,United Kingdom,2011-08-28 10:21:00,4,1534.26,124,2,4,4,10,At Risk
15626,United Kingdom,2011-09-26 10:03:00,2,675.8,95,2,3,3,8,At Risk
15628,United Kingdom,2011-12-05 10:24:00,9,2870.24,25,5,5,5,15,Champions
15630,United Kingdom,2011-10-25 15:36:00,2,1186.35,66,3,3,4,10,Loyal Customers
15632,United Kingdom,2011-11-24 09:51:00,8,3285.31,36,4,5,5,14,Champions
15634,United Kingdom,2011-11-22 16:28:00,1,243.55,38,4,1,1,6,New Customers
15636,United Kingdom,2011-09-11 11:17:00,2,724.76,110,2,3,3,8,At Risk
15637,United Kingdom,2011-10-18 08:28:00,1,223.36,73,3,1,1,5,Needs Attention
15639,United Kingdom,2011-07-28 14:30:00,1,425.32,155,2,1,2,5,Hibernating
15640,United Kingdom,2011-12-05 14:35:00,15,12515.66,25,5,5,5,15,Champions
15641,United Kingdom,2011-08-26 14:04:00,4,1887.2,126,2,4,4,10,At Risk
15643,United Kingdom,2011-06-01 07:38:00,3,664.0,212,1,3,3,7,At Risk
15644,United Kingdom,2011-06-26 14:54:00,4,813.0,187,2,4,3,9,At Risk
15645,United Kingdom,2011-11-21 11:55:00,1,612.01,39,4,1,3,8,New Customers
15646,United Kingdom,2011-07-05 09:53:00,3,447.64,178,2,3,2,7,At Risk
15648,United Kingdom,2011-05-19 15:53:00,2,657.35,225,1,3,3,7,At Risk
15649,United Kingdom,2011-01-07 13:34:00,2,816.0,357,1,3,3,7,At Risk
15651,United Kingdom,2011-11-03 08:41:00,3,646.3,57,3,3,3,9,Loyal Customers
15652,United Kingdom,2011-09-09 14:22:00,1,337.74,112,2,1,2,5,Hibernating
15653,United Kingdom,2011-09-08 10:49:00,2,877.44,113,2,3,3,8,At Risk
15654,United Kingdom,2011-11-30 13:08:00,2,922.53,30,5,3,3,11,Loyal Customers
15655,United Kingdom,2011-04-10 15:25:00,1,560.67,264,1,1,3,5,Hibernating
15656,United Kingdom,2011-10-25 14:56:00,4,748.5,66,3,4,3,10,Loyal Customers
15657,United Kingdom,2011-11-17 12:19:00,1,30.0,43,4,1,1,6,New Customers
15658,United Kingdom,2011-06-02 15:22:00,5,1024.1,211,1,4,4,9,At Risk
15659,United Kingdom,2011-10-27 09:23:00,1,306.45,64,3,1,2,6,Needs Attention
15660,United Kingdom,2011-11-14 16:58:00,9,1600.86,46,4,5,4,13,Champions
15661,United Kingdom,2011-01-26 13:56:00,2,309.8,338,1,3,2,6,At Risk
15663,United Kingdom,2011-08-25 15:50:00,1,138.14,127,2,1,1,4,Hibernating
15664,United Kingdom,2011-10-20 10:57:00,1,386.43,71,3,1,2,6,Needs Attention
15665,United Kingdom,2011-06-24 14:57:00,2,2242.01,189,2,3,5,10,At Risk
15667,United Kingdom,2011-10-31 10:56:00,1,301.32,60,3,1,2,6,Needs Attention
15668,United Kingdom,2011-05-06 10:39:00,1,76.32,238,1,1,1,3,Hibernating
15669,United Kingdom,2011-10-30 16:03:00,4,684.34,61,3,4,3,10,Loyal Customers
15670,United Kingdom,2011-02-16 10:50:00,1,173.05,317,1,1,1,3,Hibernating
15671,United Kingdom,2011-11-21 12:43:00,7,2657.13,39,4,5,5,14,Champions
15673,United Kingdom,2011-09-12 16:12:00,4,2881.02,109,2,4,5,11,At Risk
15674,United Kingdom,2011-09-27 15:17:00,5,2446.6,94,2,4,5,11,At Risk
15675,United Kingdom,2011-09-19 13:48:00,3,323.69,102,2,3,2,7,At Risk
15676,United Kingdom,2011-11-21 12:40:00,3,3435.76,39,4,3,5,12,Loyal Customers
15677,United Kingdom,2011-10-21 15:36:00,1,657.23,70,3,1,3,7,Potential Loyalists
15678,United Kingdom,2011-10-18 09:25:00,1,352.7,73,3,1,2,6,Needs Attention
15679,United Kingdom,2011-11-15 16:19:00,4,781.28,45,4,4,3,11,Loyal Customers
15680,United Kingdom,2011-11-30 13:46:00,3,1333.68,30,5,3,4,12,Loyal Customers
15681,United Kingdom,2011-11-14 16:30:00,5,1426.16,46,4,4,4,12,Champions
15683,United Kingdom,2011-08-14 12:56:00,1,193.75,138,2,1,1,4,Hibernating
15687,United Kingdom,2011-12-01 08:33:00,9,2993.1,29,5,5,5,15,Champions
15689,United Kingdom,2011-08-12 09:37:00,2,254.1,140,2,3,2,7,At Risk
15690,United Kingdom,2011-12-05 15:59:00,2,239.76,25,5,3,1,9,Loyal Customers
15691,United Kingdom,2011-04-01 15:13:00,1,136.8,273,1,1,1,3,Hibernating
15692,United Kingdom,2011-11-11 14:12:00,1,191.04,49,4,1,1,6,New Customers
15694,United Kingdom,2011-12-09 09:44:00,14,6479.4,21,5,5,5,15,Champions
15695,United Kingdom,2011-03-18 08:32:00,2,409.98,287,1,3,2,6,At Risk
15696,United Kingdom,2011-11-06 14:02:00,8,2736.46,54,3,5,5,13,Loyal Customers
15699,United Kingdom,2011-11-22 08:26:00,1,309.65,38,4,1,2,7,New Customers
15700,United Kingdom,2011-06-20 16:53:00,2,696.68,193,2,3,3,8,At Risk
15701,United Kingdom,2011-12-07 14:39:00,4,1542.14,23,5,4,4,13,Champions
15703,United Kingdom,2011-03-20 10:51:00,1,211.5,285,1,1,1,3,Hibernating
15704,United Kingdom,2011-07-22 13:35:00,4,2293.62,161,2,4,5,11,At Risk
15705,United Kingdom,2011-05-22 15:37:00,1,143.1,222,1,1,1,3,Hibernating
15706,United Kingdom,2011-10-07 10:09:00,4,1060.56,84,3,4,4,11,Loyal Customers
15707,United Kingdom,2011-11-04 14:35:00,4,945.58,56,3,4,4,11,Loyal Customers
15708,United Kingdom,2011-10-30 10:54:00,7,3364.24,61,3,5,5,13,Loyal Customers
15709,United Kingdom,2011-03-01 10:38:00,1,133.25,304,1,1,1,3,Hibernating
15712,United Kingdom,2011-11-30 14:09:00,5,1072.36,30,5,4,4,13,Champions
15713,United Kingdom,2011-07-19 13:34:00,2,356.7,164,2,3,2,7,At Risk
15714,United Kingdom,2011-11-28 11:26:00,2,330.88,32,5,3,2,10,Loyal Customers
15716,United Kingdom,2011-07-17 11:59:00,4,1118.81,166,2,4,4,10,At Risk
15717,United Kingdom,2011-04-19 13:21:00,1,150.3,255,1,1,1,3,Hibernating
15719,United Kingdom,2011-11-07 12:29:00,13,5045.61,53,4,5,5,14,Champions
15720,United Kingdom,2011-11-15 14:48:00,1,598.73,45,4,1,3,8,New Customers
15721,United Kingdom,2011-11-28 12:14:00,1,507.08,32,5,1,3,9,New Customers
15722,United Kingdom,2011-11-04 11:43:00,5,2222.56,56,3,4,5,12,Loyal Customers
15723,United Kingdom,2010-12-10 11:12:00,1,203.1,385,1,1,1,3,Hibernating
15724,United Kingdom,2011-05-22 14:40:00,2,218.25,222,1,3,1,5,At Risk
15725,United Kingdom,2011-11-24 14:51:00,1,415.25,36,4,1,2,7,New Customers
15727,United Kingdom,2011-11-23 12:36:00,7,5178.96,37,4,5,5,14,Champions
15729,United Kingdom,2011-05-11 12:36:00,1,85.0,233,1,1,1,3,Hibernating
15730,United Kingdom,2011-10-05 12:31:00,3,1120.88,86,3,3,4,10,Loyal Customers
15732,United Kingdom,2011-05-11 14:24:00,2,294.12,233,1,3,2,6,At Risk
15733,United Kingdom,2011-03-02 09:05:00,1,162.3,303,1,1,1,3,Hibernating
15734,United Kingdom,2011-08-17 10:50:00,2,1339.45,135,2,3,4,9,At Risk
15737,United Kingdom,2011-11-25 11:21:00,8,1205.12,35,4,5,4,13,Champions
15738,United Kingdom,2011-11-21 08:26:00,16,4812.42,39,4,5,5,14,Champions
15739,United Kingdom,2011-10-04 13:42:00,1,449.12,87,3,1,2,6,Needs Attention
15740,United Kingdom,2011-10-21 14:29:00,1,154.88,70,3,1,1,5,Needs Attention
15743,United Kingdom,2011-11-23 17:19:00,4,784.46,37,4,4,3,11,Loyal Customers
15744,United Kingdom,2011-09-23 09:52:00,1,34.8,98,2,1,1,4,Hibernating
15745,United Kingdom,2011-11-20 13:45:00,4,1094.59,40,4,4,4,12,Champions
15746,United Kingdom,2011-07-28 15:21:00,1,196.88,155,2,1,1,4,Hibernating
15747,United Kingdom,2011-11-27 12:26:00,3,974.04,33,5,3,4,12,Loyal Customers
15748,United Kingdom,2011-10-30 12:51:00,1,149.31,61,3,1,1,5,Needs Attention
15749,United Kingdom,2011-04-18 13:20:00,3,44534.3,256,1,3,5,9,At Risk
15750,United Kingdom,2011-12-07 12:34:00,8,2465.48,23,5,5,5,15,Champions
15752,United Kingdom,2011-10-31 11:37:00,7,2637.38,60,3,5,5,13,Loyal Customers
15753,United Kingdom,2011-02-08 12:41:00,1,79.2,325,1,1,1,3,Hibernating
15754,United Kingdom,2011-10-19 14:40:00,3,458.57,72,3,3,2,8,Loyal Customers
15755,United Kingdom,2011-11-29 14:57:00,6,2364.25,31,5,5,5,15,Champions
15756,United Kingdom,2011-10-09 13:30:00,4,532.96,82,3,4,3,10,Loyal Customers
15757,United Kingdom,2011-10-05 12:14:00,2,714.42,86,3,3,3,9,Loyal Customers
15758,United Kingdom,2011-11-15 10:48:00,1,205.25,45,4,2,1,7,New Customers
15759,United Kingdom,2011-05-05 15:13:00,3,253.04,239,1,3,2,6,At Risk
15762,United Kingdom,2011-10-05 16:15:00,2,583.75,86,3,3,3,9,Loyal Customers
15763,United Kingdom,2011-11-08 09:44:00,2,1086.92,52,4,3,4,11,Loyal Customers
15764,United Kingdom,2011-09-12 17:58:00,6,3279.97,109,2,5,5,12,At Risk
15766,United Kingdom,2011-10-06 17:03:00,1,315.06,85,3,2,2,7,Needs Attention
15768,United Kingdom,2011-08-16 10:48:00,3,621.83,136,2,4,3,9,At Risk
15769,United Kingdom,2011-12-02 13:52:00,26,56252.72,28,5,5,5,15,Champions
15773,United Kingdom,2011-12-04 12:48:00,1,635.68,26,5,2,3,10,New Customers
15774,United Kingdom,2011-10-02 12:04:00,1,270.8,89,3,2,2,7,Needs Attention
15775,United Kingdom,2011-04-08 12:56:00,1,104.9,266,1,2,1,4,Hibernating
15776,United Kingdom,2011-07-29 13:46:00,1,241.62,154,2,2,1,5,Hibernating
15777,United Kingdom,2011-04-12 16:43:00,4,1047.11,262,1,4,4,9,At Risk
15780,United Kingdom,2011-06-09 12:01:00,3,475.28,204,1,4,2,7,At Risk
15781,United Kingdom,2011-11-14 14:57:00,3,345.46,46,4,4,2,10,Loyal Customers
15782,United Kingdom,2011-11-30 10:49:00,3,2614.74,30,5,4,5,14,Champions
15783,United Kingdom,2011-11-29 09:50:00,1,246.3,31,5,2,1,8,New Customers
15785,United Kingdom,2011-11-07 11:33:00,5,2328.97,53,4,4,5,13,Champions
15786,United Kingdom,2011-10-24 14:13:00,3,4932.2,67,3,4,5,12,Loyal Customers
15787,United Kingdom,2011-11-13 14:55:00,3,948.05,47,4,4,4,12,Champions
15789,United Kingdom,2010-12-16 14:35:00,1,351.3,379,1,2,2,5,Hibernating
15790,United Kingdom,2011-11-29 14:53:00,1,220.85,31,5,2,1,8,New Customers
15791,United Kingdom,2011-10-27 10:14:00,2,1612.69,64,3,3,4,10,Loyal Customers
15793,United Kingdom,2011-11-25 09:31:00,3,965.61,35,4,4,4,12,Champions
15795,United Kingdom,2011-07-13 10:43:00,1,610.01,170,2,2,3,7,Hibernating
15796,United Kingdom,2011-12-08 19:55:00,8,2711.56,22,5,5,5,15,Champions
15797,United Kingdom,2011-08-18 17:04:00,4,2207.4,134,2,4,5,11,At Risk
15799,United Kingdom,2011-09-25 12:46:00,3,884.14,96,2,4,3,9,At Risk
15800,United Kingdom,2011-08-24 14:23:00,2,699.08,128,2,3,3,8,At Risk
15801,United Kingdom,2011-10-24 13:52:00,3,1063.95,67,3,4,4,11,Loyal Customers
15802,United Kingdom,2011-07-20 11:38:00,1,451.42,163,2,2,2,6,Hibernating
15803,United Kingdom,2011-10-19 14:56:00,1,415.82,72,3,2,2,7,Needs Attention
15804,United Kingdom,2011-12-09 12:31:00,13,4206.39,21,5,5,5,15,Champions
15805,United Kingdom,2011-11-16 16:32:00,17,5528.48,44,4,5,5,14,Champions
15806,United Kingdom,2011-10-24 14:35:00,3,784.58,67,3,4,3,10,Loyal Customers
15807,United Kingdom,2011-10-20 14:10:00,3,903.9,71,3,4,3,10,Loyal Customers
15808,United Kingdom,2011-02-06 14:33:00,4,3734.97,327,1,4,5,10,At Risk
15809,United Kingdom,2011-11-03 16:40:00,5,515.77,57,3,4,3,10,Loyal Customers
15810,United Kingdom,2011-09-22 09:38:00,4,1391.98,99,2,4,4,10,At Risk
15811,United Kingdom,2011-11-17 15:31:00,6,2218.62,43,4,5,5,14,Champions
15812,United Kingdom,2011-08-24 14:19:00,5,1801.14,128,2,4,4,10,At Risk
15813,United Kingdom,2011-05-16 08:13:00,2,1303.91,228,1,3,4,8,At Risk
15814,United Kingdom,2011-11-23 08:17:00,4,1945.33,37,4,4,4,12,Champions
15815,United Kingdom,2011-10-07 12:42:00,5,2100.6,84,3,4,5,12,Loyal Customers
15819,United Kingdom,2011-10-21 14:50:00,4,1905.45,70,3,4,4,11,Loyal Customers
15820,United Kingdom,2011-01-24 12:00:00,1,206.98,340,1,2,1,4,Hibernating
15821,United Kingdom,2011-10-26 15:48:00,2,570.96,65,3,3,3,9,Loyal Customers
15822,United Kingdom,2011-12-06 14:50:00,2,885.47,24,5,3,3,11,Loyal Customers
15823,United Kingdom,2010-12-02 15:08:00,1,15.0,393,1,2,1,4,Hibernating
15825,United Kingdom,2011-06-20 13:27:00,1,532.94,193,2,2,3,7,Hibernating
15826,United Kingdom,2011-10-14 16:05:00,3,1654.31,77,3,4,4,11,Loyal Customers
15827,United Kingdom,2011-09-27 15:35:00,14,1836.09,94,2,5,4,11,At Risk
15829,United Kingdom,2011-09-01 16:45:00,2,636.14,120,2,3,3,8,At Risk
15830,United Kingdom,2011-11-02 10:40:00,1,576.0,58,3,2,3,8,Potential Loyalists
15831,United Kingdom,2011-10-12 13:14:00,3,801.76,79,3,4,3,10,Loyal Customers
15832,United Kingdom,2011-03-30 15:29:00,1,836.79,275,1,2,3,6,Hibernating
15834,United Kingdom,2011-09-30 14:41:00,4,2233.75,91,3,4,5,12,Loyal Customers
15835,United Kingdom,2011-10-26 15:47:00,4,954.09,65,3,4,4,11,Loyal Customers
15836,United Kingdom,2011-10-20 17:13:00,1,137.37,71,3,2,1,6,Needs Attention
15837,United Kingdom,2011-10-06 09:01:00,1,391.98,85,3,2,2,7,Needs Attention
15838,United Kingdom,2011-11-28 14:00:00,19,33643.08,32,5,5,5,15,Champions
15839,United Kingdom,2011-11-06 13:54:00,3,1048.49,54,3,4,4,11,Loyal Customers
15840,United Kingdom,2011-10-12 09:08:00,2,355.56,79,3,3,2,8,Loyal Customers
15841,United Kingdom,2011-09-28 12:15:00,4,1224.06,93,2,4,4,10,At Risk
15843,United Kingdom,2011-02-09 10:19:00,1,118.95,324,1,2,1,4,Hibernating
15844,United Kingdom,2011-10-24 15:19:00,1,130.74,67,3,2,1,6,Needs Attention
15845,United Kingdom,2011-11-22 09:42:00,8,3711.77,38,4,5,5,14,Champions
15847,United Kingdom,2011-11-01 14:41:00,2,389.27,59,3,3,2,8,Loyal Customers
15850,United Kingdom,2011-11-20 14:14:00,2,238.85,40,4,3,1,8,Loyal Customers
15852,United Kingdom,2011-06-06 11:22:00,2,160.71,207,1,3,1,5,At Risk
15853,United Kingdom,2011-10-19 10:38:00,1,110.8,72,3,2,1,6,Needs Attention
15854,United Kingdom,2011-12-05 13:39:00,12,2974.65,25,5,5,5,15,Champions
15855,United Kingdom,2011-07-26 10:20:00,5,712.24,157,2,4,3,9,At Risk
15856,United Kingdom,2011-12-05 17:09:00,27,16387.57,25,5,5,5,15,Champions
15857,United Kingdom,2011-11-21 12:18:00,1,297.0,39,4,2,2,8,New Customers
15858,United Kingdom,2011-11-24 12:48:00,5,1438.85,36,4,4,4,12,Champions
15860,United Kingdom,2011-10-30 11:25:00,8,977.21,61,3,5,4,12,Loyal Customers
15861,United Kingdom,2011-11-27 15:59:00,8,3165.36,33,5,5,5,15,Champions
15862,United Kingdom,2011-12-01 13:28:00,4,832.88,29,5,4,3,12,Loyal Customers
15863,United Kingdom,2011-11-14 12:49:00,2,68.84,46,4,3,1,8,Loyal Customers
15864,United Kingdom,2011-11-17 13:32:00,6,1936.32,43,4,5,4,13,Champions
15865,United Kingdom,2011-10-30 12:43:00,3,895.13,61,3,4,3,10,Loyal Customers
15866,United Kingdom,2011-08-30 14:09:00,1,230.53,122,2,2,1,5,Hibernating
15867,United Kingdom,2011-12-04 13:32:00,15,3812.64,26,5,5,5,15,Champions
15869,United Kingdom,2011-03-07 17:23:00,2,149.64,298,1,3,1,5,At Risk
15870,United Kingdom,2011-11-07 10:58:00,1,354.09,53,4,2,2,8,New Customers
15872,United Kingdom,2011-11-25 11:55:00,2,360.93,35,4,3,2,9,Loyal Customers
15874,United Kingdom,2011-10-07 12:31:00,7,4405.88,84,3,5,5,13,Loyal Customers
15877,United Kingdom,2011-12-08 11:53:00,2,493.28,22,5,3,3,11,Loyal Customers
15880,United Kingdom,2010-12-05 13:00:00,1,343.28,390,1,2,2,5,Hibernating
15881,United Kingdom,2011-01-31 16:59:00,5,501.39,333,1,4,3,8,At Risk
15882,United Kingdom,2011-05-25 11:35:00,4,516.36,219,1,4,3,8,At Risk
15883,United Kingdom,2011-12-07 17:05:00,2,396.48,23,5,3,2,10,Loyal Customers
15885,United Kingdom,2011-09-08 10:43:00,3,379.35,113,2,4,2,8,At Risk
15886,United Kingdom,2011-10-10 14:25:00,1,181.09,81,3,2,1,6,Needs Attention
15888,United Kingdom,2011-09-20 12:30:00,1,168.31,101,2,2,1,5,Hibernating
15889,United Kingdom,2011-07-06 11:10:00,2,446.87,177,2,3,2,7,At Risk
15891,United Kingdom,2011-04-27 12:35:00,1,524.52,247,1,2,3,6,Hibernating
15894,United Kingdom,2011-03-31 13:50:00,2,263.55,274,1,3,2,6,At Risk
15895,United Kingdom,2011-07-13 10:27:00,1,179.17,170,2,2,1,5,Hibernating
15897,United Kingdom,2011-05-29 13:50:00,2,222.05,215,1,3,1,5,At Risk
15898,United Kingdom,2011-12-08 15:23:00,5,1388.88,22,5,4,4,13,Champions
15899,United Kingdom,2010-12-06 10:36:00,1,56.25,389,1,2,1,4,Hibernating
15900,United Kingdom,2011-11-16 12:19:00,1,351.11,44,4,2,2,8,New Customers
15901,United Kingdom,2011-11-23 12:43:00,3,363.88,37,4,4,2,10,Loyal Customers
15903,United Kingdom,2011-11-30 08:08:00,7,5126.76,30,5,5,5,15,Champions
15904,United Kingdom,2011-12-01 14:50:00,1,164.68,29,5,2,1,8,New Customers
15906,United Kingdom,2011-11-20 12:24:00,7,1567.69,40,4,5,4,13,Champions
15907,United Kingdom,2011-12-06 12:21:00,3,967.45,24,5,4,4,13,Champions
15909,United Kingdom,2011-06-19 10:38:00,1,191.94,194,2,2,1,5,Hibernating
15910,United Kingdom,2011-12-09 10:51:00,8,1232.18,21,5,5,4,14,Champions
15912,United Kingdom,2011-06-14 14:29:00,2,264.62,199,2,3,2,7,At Risk
15916,United Kingdom,2011-11-23 13:46:00,8,1528.09,37,4,5,4,13,Champions
15917,United Kingdom,2011-04-06 10:40:00,1,123.1,268,1,2,1,4,Hibernating
15918,United Kingdom,2011-06-02 11:42:00,2,334.23,211,1,3,2,6,At Risk
15919,United Kingdom,2011-11-20 11:28:00,2,639.89,40,4,3,3,10,Loyal Customers
15920,United Kingdom,2011-07-08 15:31:00,4,167.5,175,2,4,1,7,At Risk
15921,United Kingdom,2011-06-20 11:03:00,1,336.03,193,2,2,2,6,Hibernating
15922,United Kingdom,2010-12-01 13:51:00,1,369.5,394,1,2,2,5,Hibernating
15923,United Kingdom,2010-12-02 12:16:00,1,127.08,393,1,2,1,4,Hibernating
15925,United Kingdom,2011-05-29 15:35:00,1,207.15,215,1,2,1,4,Hibernating
15930,United Kingdom,2011-10-03 14:52:00,1,426.63,88,3,2,2,7,Needs Attention
15932,United Kingdom,2011-12-05 17:13:00,8,2495.87,25,5,5,5,15,Champions
15933,United Kingdom,2011-11-18 13:14:00,3,1107.46,42,4,4,4,12,Champions
15935,United Kingdom,2011-04-14 13:27:00,2,416.86,260,1,3,2,6,At Risk
15937,United Kingdom,2011-10-06 15:48:00,1,145.35,85,3,2,1,6,Needs Attention
15938,United Kingdom,2011-08-19 12:56:00,5,404.58,133,2,4,2,8,At Risk
15939,United Kingdom,2011-09-11 11:30:00,15,6115.01,110,2,5,5,12,At Risk
15940,United Kingdom,2011-02-01 16:18:00,1,35.8,332,1,2,1,4,Hibernating
15942,United Kingdom,2011-07-29 09:01:00,1,337.44,154,2,2,2,6,Hibernating
15944,United Kingdom,2011-03-08 10:33:00,1,325.1,297,1,2,2,5,Hibernating
15945,United Kingdom,2010-12-09 13:14:00,1,181.0,386,1,2,1,4,Hibernating
15947,United Kingdom,2011-09-18 10:46:00,1,1708.24,103,2,2,4,8,Hibernating
15948,United Kingdom,2011-12-01 15:32:00,2,955.24,29,5,3,4,12,Loyal Customers
15949,United Kingdom,2011-11-23 09:09:00,2,364.72,37,4,3,2,9,Loyal Customers
15950,United Kingdom,2011-11-08 11:09:00,4,1765.51,52,4,4,4,12,Champions
15951,United Kingdom,2011-12-01 08:34:00,2,708.22,29,5,3,3,11,Loyal Customers
15952,United Kingdom,2011-11-06 11:18:00,4,806.57,54,3,4,3,10,Loyal Customers
15953,United Kingdom,2011-11-24 15:32:00,8,1659.38,36,4,5,4,13,Champions
15955,United Kingdom,2011-11-15 14:15:00,14,4416.26,45,4,5,5,14,Champions
15957,United Kingdom,2011-11-08 12:14:00,1,428.89,52,4,2,2,8,New Customers
15958,United Kingdom,2011-09-26 13:41:00,1,104.35,95,2,2,1,5,Hibernating
15963,United Kingdom,2011-11-20 11:33:00,2,470.76,40,4,3,2,9,Loyal Customers
15965,United Kingdom,2011-11-22 16:44:00,4,845.64,38,4,4,3,11,Loyal Customers
15967,United Kingdom,2011-11-16 15:41:00,2,418.83,44,4,3,2,9,Loyal Customers
15969,United Kingdom,2011-12-07 11:06:00,3,666.1,23,5,4,3,12,Loyal Customers
15970,United Kingdom,2011-02-09 12:08:00,1,314.1,324,1,2,2,5,Hibernating
15971,United Kingdom,2011-11-22 12:50:00,12,4199.85,38,4,5,5,14,Champions
15973,United Kingdom,2010-12-08 11:42:00,1,307.82,387,1,2,2,5,Hibernating
15974,United Kingdom,2011-10-31 13:13:00,7,3442.15,60,3,5,5,13,Loyal Customers
15975,United Kingdom,2011-09-16 13:33:00,1,371.01,105,2,2,2,6,Hibernating
15976,United Kingdom,2011-06-27 13:00:00,2,430.94,186,2,3,2,7,At Risk
15977,United Kingdom,2011-11-22 13:29:00,2,1054.73,38,4,3,4,11,Loyal Customers
15978,United Kingdom,2011-09-23 15:21:00,1,1098.78,98,2,2,4,8,Hibernating
15980,United Kingdom,2011-09-12 09:41:00,3,2398.86,109,2,4,5,11,At Risk
15981,United Kingdom,2011-11-15 08:00:00,8,3408.48,45,4,5,5,14,Champions
15983,United Kingdom,2011-11-17 17:34:00,4,1475.02,43,4,4,4,12,Champions
15984,United Kingdom,2011-12-07 12:16:00,10,2837.67,23,5,5,5,15,Champions
15985,United Kingdom,2011-08-08 16:31:00,2,1142.42,144,2,3,4,9,At Risk
15986,United Kingdom,2011-11-09 15:17:00,1,168.12,51,4,2,1,7,New Customers
15987,United Kingdom,2011-11-27 15:38:00,7,1451.28,33,5,5,4,14,Champions
15988,United Kingdom,2011-11-20 13:23:00,1,158.03,40,4,2,1,7,New Customers
15990,United Kingdom,2011-10-26 15:58:00,2,792.11,65,3,3,3,9,Loyal Customers
15992,United Kingdom,2011-12-06 11:00:00,1,41.99,24,5,2,1,8,New Customers
15993,United Kingdom,2011-12-01 10:45:00,7,2797.57,29,5,5,5,15,Champions
15994,United Kingdom,2011-10-16 12:28:00,1,427.07,75,3,2,2,7,Needs Attention
15996,United Kingdom,2011-09-12 15:14:00,6,1060.68,109,2,5,4,11,At Risk
15998,United Kingdom,2011-11-03 12:45:00,5,3089.97,57,3,4,5,12,Loyal Customers
16000,United Kingdom,2011-12-07 12:17:00,3,12393.7,23,5,4,5,14,Champions
16003,United Kingdom,2011-11-10 09:57:00,5,2735.37,50,4,4,5,13,Champions
16005,United Kingdom,2011-11-27 13:47:00,4,615.39,33,5,4,3,12,Loyal Customers
16006,United Kingdom,2011-05-12 13:12:00,1,101.4,232,1,2,1,4,Hibernating
16007,United Kingdom,2011-10-23 11:05:00,4,1701.94,68,3,4,4,11,Loyal Customers
16008,United Kingdom,2011-11-16 10:32:00,3,478.78,44,4,4,2,10,Loyal Customers
16009,United Kingdom,2011-11-17 16:51:00,4,992.71,43,4,4,4,12,Champions
16010,United Kingdom,2011-04-08 10:14:00,3,407.5,266,1,4,2,7,At Risk
16011,United Kingdom,2011-12-01 16:31:00,16,3362.71,29,5,5,5,15,Champions
16012,United Kingdom,2011-11-04 13:25:00,3,1415.29,56,3,4,4,11,Loyal Customers
16013,United Kingdom,2011-12-06 10:36:00,47,37130.6,24,5,5,5,15,Champions
16014,United Kingdom,2011-11-02 12:04:00,3,662.38,58,3,4,3,10,Loyal Customers
16015,United Kingdom,2011-12-06 10:58:00,3,705.39,24,5,4,3,12,Loyal Customers
16016,United Kingdom,2011-12-06 14:35:00,8,1508.76,24,5,5,4,14,Champions
16017,United Kingdom,2011-10-23 12:56:00,1,211.88,68,3,2,1,6,Needs Attention
16018,United Kingdom,2011-10-31 14:13:00,2,408.9,60,3,3,2,8,Loyal Customers
16019,United Kingdom,2011-10-24 11:51:00,9,3786.24,67,3,5,5,13,Loyal Customers
16020,United Kingdom,2011-11-23 11:18:00,3,851.01,37,4,4,3,11,Loyal Customers
16022,United Kingdom,2011-03-24 13:16:00,1,628.28,281,1,2,3,6,Hibernating
16023,United Kingdom,2011-10-24 16:34:00,3,719.81,67,3,4,3,10,Loyal Customers
16024,United Kingdom,2011-11-27 13:26:00,1,251.24,33,5,2,2,9,New Customers
16025,United Kingdom,2011-11-10 11:45:00,1,439.66,50,4,2,2,8,New Customers
16026,United Kingdom,2011-10-27 13:53:00,1,236.09,64,3,2,1,6,Needs Attention
16027,United Kingdom,2011-09-09 10:47:00,6,934.62,112,2,5,3,10,At Risk
16029,United Kingdom,2011-11-01 10:27:00,63,81024.84,59,3,5,5,13,Loyal Customers
16030,United Kingdom,2011-02-03 11:28:00,1,331.24,330,1,2,2,5,Hibernating
16031,United Kingdom,2011-09-08 13:07:00,2,548.94,113,2,3,3,8,At Risk
16033,United Kingdom,2011-12-04 12:44:00,20,8816.4,26,5,5,5,15,Champions
16034,United Kingdom,2011-05-27 16:17:00,3,437.7,217,1,4,2,7,At Risk
16036,United Kingdom,2011-09-13 14:53:00,2,758.92,108,2,3,3,8,At Risk
16037,United Kingdom,2011-03-15 09:13:00,3,855.02,290,1,4,3,8,At Risk
16038,United Kingdom,2011-12-02 12:40:00,3,471.78,28,5,4,2,11,Loyal Customers
16040,United Kingdom,2011-10-05 13:47:00,3,1313.55,86,3,4,4,11,Loyal Customers
16041,United Kingdom,2011-11-09 12:25:00,3,3166.4,51,4,4,5,13,Champions
16042,United Kingdom,2011-11-17 17:50:00,5,1197.27,43,4,4,4,12,Champions
16043,United Kingdom,2011-11-02 12:50:00,4,773.99,58,3,4,3,10,Loyal Customers
16045,United Kingdom,2011-08-12 12:41:00,4,1340.7,140,2,4,4,10,At Risk
16048,United Kingdom,2010-12-01 15:28:00,2,256.44,394,1,3,2,6,At Risk
16049,United Kingdom,2011-10-30 13:19:00,3,1111.79,61,3,4,4,11,Loyal Customers
